SYMBOL,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
INFIBEAM,127.35,128.2,122.45,125.2,125,126.55,7663591,964079144.55,11-OCT-2017,6727,INE483S01020
INFRATEL,403,414,401.9,410.5,410.7,399.85,5104904,2092353608.6,11-OCT-2017,79133,INE121J01017
INFY,935.45,938,928,930.7,930.6,935.45,2991252,2788647777.55,11-OCT-2017,95474,INE009A01021
IOC,412,424.4,411.25,418.1,417.5,410.85,5434124,2273663915.4,11-OCT-2017,53845,INE242A01010
IRB,210.4,211.35,203.25,205.95,205.3,210.1,1336111,277365703.45,11-OCT-2017,12205,INE821I01014
ITC,266.5,267.75,264.45,265.4,265.05,266.2,7664687,2032837242.55,11-OCT-2017,89004,INE154A01025
IBULHSGFIN,1256,1276.4,1252.4,1272.45,1272.1,1260.4,956856,1208185468.8,12-OCT-2017,30918,INE148I01020
ICICIBANK,267.6,267.95,264.05,267.55,267.4,267.6,11831125,3150798267.5,12-OCT-2017,96016,INE090A01021
ICICIPRULI,407.5,408.55,402.1,406.15,407,403.85,507748,206063530.95,12-OCT-2017,8018,INE726G01019
IDBI,51.9,52.6,51.6,52.3,52.25,51.85,1665514,86885075.2,12-OCT-2017,4527,INE008A01015
IDEA,73.6,74.85,73,74.55,74.65,73.2,5105437,377383187.85,12-OCT-2017,16612,INE669E01016
IDFC,64.1,67.55,63.55,66.55,67,63.9,22572480,1473390293.55,12-OCT-2017,29528,INE043D01016
IDFCBANK,57.9,59.55,57.45,59.35,59.2,57.95,7814498,457345339.6,12-OCT-2017,22453,INE092T01019
IGL,1531.7,1534,1506,1528.3,1528.35,1520.25,366141,557990796.9,12-OCT-2017,17600,INE203G01019
INDIACEM,179.25,179.8,175.75,178.85,178.9,177.3,2106380,375085624.1,12-OCT-2017,15473,INE383A01012
INDIANB,272,274.1,265.05,272.6,272.3,270.75,532957,144712930.85,12-OCT-2017,11708,INE562A01011
INDIGO,1118.7,1138.9,1107.9,1134.3,1133,1109.05,206930,232898019.85,12-OCT-2017,15207,INE646L01027
INDUSINDBK,1730.95,1750,1699.3,1743,1747,1717.25,2435199,4212411773.4,12-OCT-2017,64422,INE095A01012
INFIBEAM,125.85,127,125.3,126,125.6,125.2,4416610,557216764.3,12-OCT-2017,6192,INE483S01020
INFRATEL,412.8,438,402.7,432,432.3,410.5,10400395,4474201223,12-OCT-2017,159805,INE121J01017
INFY,930,934.35,919.55,927.3,928.35,930.7,5140486,4753015819.85,12-OCT-2017,108653,INE009A01021
IOC,420,421.8,414.45,414.9,414.9,418.1,2947644,1229698447.35,12-OCT-2017,30127,INE242A01010
IRB,206.5,208.9,206,207.85,208,205.95,1120520,232602772.5,12-OCT-2017,11880,INE821I01014
ITC,265.55,269.2,264,267,267.05,265.4,9165813,2448615620.4,12-OCT-2017,87409,INE154A01025
IBULHSGFIN,1275,1292.6,1267,1282.7,1283.45,1272.45,1441377,1845583134.65,13-OCT-2017,71040,INE148I01020
ICICIBANK,267.6,274.65,267.6,271.3,271.2,267.55,14402254,3919566142.4,13-OCT-2017,143586,INE090A01021
ICICIPRULI,407,410.5,404.4,405.3,404.6,406.15,514223,209208575,13-OCT-2017,12354,INE726G01019
IDBI,52.25,53.45,52.15,53.05,52.85,52.3,1974101,104228132.95,13-OCT-2017,6124,INE008A01015
IDEA,75.65,80.6,75.3,78.9,78.95,74.55,27883442,2191033966.15,13-OCT-2017,81244,INE669E01016
IDFC,66.95,68,65.9,66.2,66.15,66.55,15469578,1032789151.85,13-OCT-2017,31049,INE043D01016
IDFCBANK,59.5,60.5,59,59.2,59.25,59.35,12454037,744372094.25,13-OCT-2017,33388,INE092T01019
IGL,1539,1539,1513.4,1521.85,1521.05,1528.3,298736,455682068.15,13-OCT-2017,10882,INE203G01019
INDIACEM,179,181.25,179,180.05,180.2,178.85,2018889,363919482.75,13-OCT-2017,14145,INE383A01012
INDIANB,270.9,277,270.2,273.05,272.55,272.6,761940,208580791.7,13-OCT-2017,15379,INE562A01011
INDIGO,1130,1146,1121.15,1128.05,1130,1134.3,275519,313025520.15,13-OCT-2017,20441,INE646L01027
INDUSINDBK,1752,1758,1740.55,1750.35,1746.5,1743,1974411,3456729439.35,13-OCT-2017,44974,INE095A01012
INFIBEAM,126.9,129.7,125.6,128,127.45,126,6716084,857996061.1,13-OCT-2017,12062,INE483S01020
INFRATEL,434.95,455,432.8,449.95,450,432,16946705,7580700788.7,13-OCT-2017,137518,INE121J01017
INFY,932.8,933.5,927.55,930.1,929.05,927.3,3590364,3337968430.45,13-OCT-2017,104364,INE009A01021
IOC,416,420.3,413.95,414.6,413.95,414.9,2593123,1080241132.15,13-OCT-2017,31453,INE242A01010
IRB,208.45,210.55,206.5,206.85,206.6,207.85,1062406,220830585.95,13-OCT-2017,9117,INE821I01014
ITC,266.25,267.6,264.2,265.95,266.1,267,12040762,3193979272.05,13-OCT-2017,62368,INE154A01025
IBULHSGFIN,1294,1299.95,1276.8,1295.1,1299.95,1282.7,1033785,1330229622.75,16-OCT-2017,65079,INE148I01020
ICICIBANK,274.6,276,270.35,274.25,274.75,271.3,12848154,3510728959.3,16-OCT-2017,83355,INE090A01021
ICICIPRULI,405,408,392,395,395.05,405.3,1233908,491003697.05,16-OCT-2017,22341,INE726G01019
IDBI,52.95,53.35,52.4,52.8,52.8,53.05,1184474,62562211.05,16-OCT-2017,3838,INE008A01015
IDEA,79,83.55,79,83.1,83.35,78.9,29599463,2433370846.7,16-OCT-2017,80116,INE669E01016
IDFC,66.5,67.1,65.1,65.45,65.3,66.2,20176982,1328762504.8,16-OCT-2017,46150,INE043D01016
IDFCBANK,59.5,59.55,57.8,57.95,58,59.2,8423731,490981985.05,16-OCT-2017,28796,INE092T01019
IGL,1529.95,1533.5,1520,1523.25,1521,1521.85,159938,244377564.4,16-OCT-2017,9475,INE203G01019
INDIACEM,181,183.65,177.6,178.85,179.1,180.05,2920184,526320612.6,16-OCT-2017,19758,INE383A01012
INDIANB,273.05,275.8,269.65,270.9,270.5,273.05,480240,130871894.25,16-OCT-2017,17958,INE562A01011
INDIGO,1136.8,1136.8,1116,1121.45,1127.7,1128.05,275211,308455520.95,16-OCT-2017,21721,INE646L01027
INDUSINDBK,1740,1746.45,1697.7,1716,1721,1750.35,2888889,4963632306.5,16-OCT-2017,106125,INE095A01012
INFIBEAM,129,129.85,125.8,126.7,126,128,3350350,426272202.85,16-OCT-2017,8251,INE483S01020
INFRATEL,455.95,474.25,450.6,471.5,467.5,449.95,9404756,4337792190.8,16-OCT-2017,175100,INE121J01017
INFY,935.95,942,933,939,939,930.1,2879375,2700304305.65,16-OCT-2017,78589,INE009A01021
IOC,416,419.8,412.7,413.55,413,414.6,3397350,1414477983.6,16-OCT-2017,34613,INE242A01010
IRB,208.4,208.8,206.3,207.3,207.25,206.85,1059385,219945707.95,16-OCT-2017,11295,INE821I01014
ITC,266,269.95,265.5,267.5,267.85,265.95,9152244,2451656331.1,16-OCT-2017,79020,INE154A01025
IBULHSGFIN,1296,1340.95,1295.3,1325.7,1324.6,1295.1,2059391,2719293222.5,17-OCT-2017,85192,INE148I01020
ICICIBANK,274.75,276.55,273.2,273.9,274,274.25,9183764,2521135527.45,17-OCT-2017,67360,INE090A01021
ICICIPRULI,395,397.4,391.05,391.9,392,395,1350862,532165417.6,17-OCT-2017,23991,INE726G01019
IDBI,52.6,53.35,52.45,52.85,52.9,52.8,1303236,68927681.95,17-OCT-2017,3740,INE008A01015
IDEA,83.9,91,82.55,90,89.75,83.1,42575442,3722207892.2,17-OCT-2017,129918,INE669E01016
IDFC,65.5,65.65,64.65,64.95,64.8,65.45,12007705,781839152.6,17-OCT-2017,25624,INE043D01016
IDFCBANK,58.2,58.35,57.4,57.45,57.5,57.95,5056385,291991041.4,17-OCT-2017,22104,INE092T01019
IGL,1532.65,1532.65,1486.2,1497.5,1500,1523.25,398556,601205717.5,17-OCT-2017,10216,INE203G01019
INDIACEM,179.6,182.9,178.55,181.75,182,178.85,2318360,419295259.85,17-OCT-2017,16406,INE383A01012
INDIANB,269.8,275,268.2,271.25,271.8,270.9,746147,202974213.5,17-OCT-2017,22971,INE562A01011
INDIGO,1128.4,1128.4,1105.95,1109.55,1107.25,1121.45,351418,390745804.95,17-OCT-2017,40058,INE646L01027
INDUSINDBK,1721,1735,1700.35,1707.7,1713.1,1716,1641325,2810497072.2,17-OCT-2017,42555,INE095A01012
INFIBEAM,127.7,131.4,126.25,128.85,128.2,126.7,5873713,755228836.05,17-OCT-2017,10118,INE483S01020
INFRATEL,468,482.8,467,479.2,479.45,471.5,9080336,4322205063.9,17-OCT-2017,171278,INE121J01017
INFY,936.8,936.8,929.5,930.5,930.75,939,2812551,2621611619.35,17-OCT-2017,77515,INE009A01021
IOC,412,421.4,412,413.9,413.7,413.55,2912868,1213657356.55,17-OCT-2017,42166,INE242A01010
IRB,208,209.5,206.8,208.05,208.1,207.3,1273565,265358930.7,17-OCT-2017,7679,INE821I01014
ITC,268,268.7,265.95,267.25,267.25,267.5,10628854,2842921716.85,17-OCT-2017,55945,INE154A01025
IBULHSGFIN,1326.5,1367,1320,1358.4,1364,1325.7,1828010,2459876333.35,18-OCT-2017,51493,INE148I01020
ICICIBANK,268.4,268.4,262.25,263.15,263.5,273.9,30669948,8105524145.45,18-OCT-2017,172654,INE090A01021
ICICIPRULI,392,393.55,389.2,391.7,391.7,391.9,853223,333621792.2,18-OCT-2017,14808,INE726G01019
IDBI,52.3,52.75,52.2,52.4,52.3,52.85,1096421,57511992.2,18-OCT-2017,3447,INE008A01015
IDEA,90,91.7,86.8,88.7,88.6,90,25036892,2224137139.35,18-OCT-2017,73329,INE669E01016
IDFC,64.5,64.5,62.6,63.3,63.4,64.95,17735523,1124685037.1,18-OCT-2017,36337,INE043D01016
IDFCBANK,57.15,57.6,56.1,56.3,56.35,57.45,12850940,726422083.55,18-OCT-2017,38314,INE092T01019
IGL,1497.7,1583.9,1491.55,1573.75,1571.4,1497.5,1022479,1586667951.85,18-OCT-2017,27748,INE203G01019
INDIACEM,181,184.65,179.9,181.15,181,181.75,3208391,585059932.85,18-OCT-2017,18887,INE383A01012
INDIANB,271,271.1,262.25,263.1,263.4,271.25,757310,202159652.45,18-OCT-2017,15859,INE562A01011
INDIGO,1105,1162.95,1096.95,1149.15,1148.6,1109.55,797328,906538720.3,18-OCT-2017,38061,INE646L01027
INDUSINDBK,1716.9,1721,1705,1708.3,1709.85,1707.7,979869,1679236967.1,18-OCT-2017,35081,INE095A01012
INFIBEAM,129.3,133.8,127.1,131.5,131,128.85,4911927,644606269.25,18-OCT-2017,10883,INE483S01020
INFRATEL,476.7,482,460.05,461.75,461.65,479.2,3847393,1792223070.95,18-OCT-2017,104759,INE121J01017
INFY,928.9,930,922.95,924.35,925,930.5,3615926,3350868643.1,18-OCT-2017,78889,INE009A01021
IOC,415.45,417.5,410,411.6,412.7,413.9,2715988,1120460598.15,18-OCT-2017,24478,INE242A01010
IRB,208,212.9,207.25,210,210,208.05,1561688,329017415.25,18-OCT-2017,14044,INE821I01014
ITC,268,270.75,267.1,270.35,269.95,267.25,7229879,1941353012.2,18-OCT-2017,64209,INE154A01025
IBULHSGFIN,1361.95,1372.3,1351.35,1360.7,1364,1358.4,187318,255537203.95,19-OCT-2017,4163,INE148I01020
ICICIBANK,259.6,261,256.6,257.85,257.55,263.15,3822821,989618081.45,19-OCT-2017,32804,INE090A01021
ICICIPRULI,394,399,392,395.9,394.55,391.7,506787,200763149.9,19-OCT-2017,6689,INE726G01019
IDBI,52.4,52.45,51.4,51.8,51.95,52.4,568087,29539424.05,19-OCT-2017,2186,INE008A01015
IDEA,89,91.9,89,91.25,91.1,88.7,7873347,715860093.55,19-OCT-2017,22969,INE669E01016
IDFC,63.6,64.65,63,63.6,63.65,63.3,3738092,238746855.6,19-OCT-2017,5967,INE043D01016
IDFCBANK,56.4,56.7,56,56.25,56.35,56.3,2039693,114984184.75,19-OCT-2017,8438,INE092T01019
IGL,1569,1569,1547,1555.15,1548.15,1573.75,67527,105208237.8,19-OCT-2017,2921,INE203G01019
INDIACEM,181.9,181.9,175.8,177.55,176.7,181.15,620747,110866647.3,19-OCT-2017,5218,INE383A01012
INDIANB,264.65,264.9,255.05,258.05,256.25,263.1,197745,51223101.1,19-OCT-2017,3279,INE562A01011
INDIGO,1157,1173.75,1140,1158.85,1151.55,1149.15,171975,200253216.25,19-OCT-2017,4529,INE646L01027
INDUSINDBK,1713,1713.85,1680.1,1690.85,1683.3,1708.3,129154,219125066.45,19-OCT-2017,4902,INE095A01012
INFIBEAM,131.85,138.7,127.4,131.15,127.85,131.5,1442015,191238698.75,19-OCT-2017,5132,INE483S01020
INFRATEL,462,464.4,458.35,460.25,460,461.75,234833,108308580.55,19-OCT-2017,3050,INE121J01017
INFY,930,932,925.2,926.95,927.75,924.35,545717,506094102.55,19-OCT-2017,13886,INE009A01021
IOC,412.4,414.45,408.2,409.65,410,411.6,295685,121445100.7,19-OCT-2017,3467,INE242A01010
IRB,209.95,210,206.5,207.95,206.65,210,194740,40629514.6,19-OCT-2017,1881,INE821I01014
ITC,271,271.3,269,269.65,269.35,270.35,1235750,333536768.1,19-OCT-2017,10947,INE154A01025
IBULHSGFIN,1364.15,1373.95,1325.55,1337.75,1342.5,1360.7,2114411,2853889964.65,23-OCT-2017,66892,INE148I01020
ICICIBANK,258.35,264.45,256.5,262.55,262.45,257.85,22939775,6010129185.65,23-OCT-2017,116453,INE090A01021
ICICIPRULI,398.5,398.5,389.05,389.75,390.05,395.9,1180835,463414388.3,23-OCT-2017,27620,INE726G01019
IDBI,51.8,52.15,51.5,51.8,51.7,51.8,1668820,86503399.95,23-OCT-2017,4719,INE008A01015
IDEA,91.6,99.25,91.6,98.15,98.75,91.25,60048237,5825159297.35,23-OCT-2017,183368,INE669E01016
IDFC,63.5,64.2,62.35,63.75,63.6,63.6,7426270,470801727.8,23-OCT-2017,14175,INE043D01016
IDFCBANK,56.7,56.7,55.9,56.4,56.35,56.25,5292732,298022266.1,23-OCT-2017,17571,INE092T01019
IGL,1561.9,1620.75,1557.45,1613.2,1617,1555.15,782829,1247722825.6,23-OCT-2017,34984,INE203G01019
INDIACEM,178,182.8,178,181.15,182.15,177.55,1912474,344254728.85,23-OCT-2017,21764,INE383A01012
INDIANB,259,265.25,258,264.1,264.85,258.05,854137,224307313,23-OCT-2017,22612,INE562A01011
INDIGO,1158,1172.65,1148.1,1159.6,1160,1158.85,368070,426777070.1,23-OCT-2017,34619,INE646L01027
INDUSINDBK,1691,1707.25,1681.9,1695.5,1698.05,1690.85,1745367,2963560881.45,23-OCT-2017,40293,INE095A01012
INFIBEAM,131.4,131.4,127.7,128.2,128.1,131.15,4579931,590569263.95,23-OCT-2017,8586,INE483S01020
INFRATEL,460,468.85,445.25,449,449.2,460.25,3468772,1561309774,23-OCT-2017,115049,INE121J01017
INFY,930,942,928.1,939.5,940.95,926.95,4577048,4284920339.6,23-OCT-2017,105211,INE009A01021
IOC,411.2,414.95,403.5,404.45,404.9,409.65,3632874,1479164392.95,23-OCT-2017,63101,INE242A01010
IRB,208.1,212.25,207.3,211.7,211.7,207.95,1581181,332276879.4,23-OCT-2017,10477,INE821I01014
ITC,270,272.75,265.8,267.05,266.8,269.65,9768072,2624970263.3,23-OCT-2017,106812,INE154A01025
IBULHSGFIN,1362.3,1365.5,1335.3,1342.55,1342,1337.75,2060852,2779813458.5,24-OCT-2017,68042,INE148I01020
ICICIBANK,263.25,268.15,255,266.55,266.15,262.55,15126641,4012618048.3,24-OCT-2017,104676,INE090A01021
ICICIPRULI,390.9,395.15,388.95,390.45,389.35,389.75,888607,348564095,24-OCT-2017,17705,INE726G01019
IDBI,51.8,54.55,51.8,54.3,54.05,51.8,3836276,205086580.55,24-OCT-2017,10870,INE008A01015
IDEA,99.1,100.85,96.6,98.5,98.4,98.15,30006845,2967710278.25,24-OCT-2017,95093,INE669E01016
IDFC,64,64.5,63.3,63.65,63.6,63.75,4382276,280344268.55,24-OCT-2017,12597,INE043D01016
IDFCBANK,56.5,57.35,56.2,57.05,56.9,56.4,7794671,443726270.15,24-OCT-2017,30283,INE092T01019
IGL,1624,1624,1590,1593.7,1591.8,1613.2,346452,554088282.85,24-OCT-2017,18346,INE203G01019
INDIACEM,184,187.25,181.2,182.8,182.3,181.15,3602604,664363124.7,24-OCT-2017,27562,INE383A01012
INDIANB,265,274.7,262.7,270.25,270.7,264.1,994720,268541644.35,24-OCT-2017,18529,INE562A01011
INDIGO,1160.7,1177,1151,1167.7,1171,1159.6,566127,660747826.7,24-OCT-2017,32127,INE646L01027
INDUSINDBK,1694.5,1700.95,1654.8,1664.9,1664.05,1695.5,1531714,2557996391.15,24-OCT-2017,83095,INE095A01012
INFIBEAM,129.4,130.8,127.9,129.85,129.9,128.2,3303272,425475227.15,24-OCT-2017,5704,INE483S01020
INFRATEL,448.05,459.85,437.85,453.3,454.2,449,3495103,1573496893.65,24-OCT-2017,87937,INE121J01017
INFY,946,946.65,921.6,926.5,924.35,939.5,7264664,6782341418.05,24-OCT-2017,117978,INE009A01021
IOC,406,413.9,404.7,407.7,408.45,404.45,4939313,2026221532.8,24-OCT-2017,51832,INE242A01010
IRB,212.7,218.5,212.3,214.3,215,211.7,2738825,591172556.3,24-OCT-2017,26481,INE821I01014
ITC,268.45,268.45,266.1,267,267.1,267.05,8400196,2245403458.7,24-OCT-2017,94164,INE154A01025
IBULHSGFIN,1344.9,1344.9,1265.3,1276.7,1268.8,1342.55,2141225,2757149185.8,25-OCT-2017,74811,INE148I01020
ICICIBANK,293.2,310.8,284.35,305.7,305.35,266.55,123615362,36544839686.8,25-OCT-2017,450599,INE090A01021
ICICIPRULI,395.2,400,385.55,389.25,388.1,390.45,2269044,887023802.25,25-OCT-2017,24555,INE726G01019
IDBI,59.7,66.3,59.15,65.15,64.7,54.3,33266851,2118107086.15,25-OCT-2017,85344,INE008A01015
IDEA,99.4,100.4,94.55,99.05,99.1,98.5,19866699,1944513564.75,25-OCT-2017,57944,INE669E01016
IDFC,64.6,64.95,62.95,63.4,63.25,63.65,7552279,479871759.7,25-OCT-2017,15531,INE043D01016
IDFCBANK,58.5,58.9,56.95,57.45,57.35,57.05,24157391,1395929566.7,25-OCT-2017,61828,INE092T01019
IGL,1609,1619.95,1545,1571.1,1564,1593.7,352181,554732034.9,25-OCT-2017,14345,INE203G01019
INDIACEM,184.45,191.75,181.9,189.95,190.1,182.8,8088141,1513676517.1,25-OCT-2017,42002,INE383A01012
INDIANB,288,333.8,288,327.2,323.3,270.25,9885394,3102464561.9,25-OCT-2017,90465,INE562A01011
INDIGO,1165,1179,1153.1,1173.85,1165.25,1167.7,567426,663665754.5,25-OCT-2017,21409,INE646L01027
INDUSINDBK,1669.9,1669.9,1580.5,1592.4,1602.1,1664.9,3573873,5725612996.8,25-OCT-2017,156781,INE095A01012
INFIBEAM,133.65,133.65,126.05,127.6,128,129.85,3184600,410224757.05,25-OCT-2017,13497,INE483S01020
INFRATEL,458.9,464.35,450.8,452.15,451.1,453.3,2720627,1244852106.7,25-OCT-2017,54074,INE121J01017
INFY,919,944.7,915.25,935.3,934.25,926.5,6992067,6530973259.65,25-OCT-2017,176833,INE009A01021
IOC,410.5,418.55,409.45,417.25,418,407.7,4870376,2007070103.4,25-OCT-2017,35014,INE242A01010
IRB,219.95,229.3,217.6,226.75,227.35,214.3,6479850,1453331456.15,25-OCT-2017,51667,INE821I01014
ITC,268.4,271.5,268.2,269.25,269.1,267,5940597,1600589008.2,25-OCT-2017,62557,INE154A01025
IBULHSGFIN,1269,1270,1206.1,1248.25,1248,1276.7,4875011,6048251317.85,26-OCT-2017,110779,INE148I01020
ICICIBANK,299.8,314.65,295,299.25,297.1,305.7,43256025,13031428260.4,26-OCT-2017,303766,INE090A01021
ICICIPRULI,390.3,393.1,385.35,387.55,389.8,389.25,1302023,505755346.45,26-OCT-2017,27095,INE726G01019
IDBI,67,73,66.5,67.95,67.7,65.15,21120916,1445962846.95,26-OCT-2017,48747,INE008A01015
IDEA,98.15,99.8,96.2,96.7,96.55,99.05,15478619,1511279090.05,26-OCT-2017,38761,INE669E01016
IDFC,63,66.75,62.45,66.3,65.35,63.4,53495897,3528066384.55,26-OCT-2017,52448,INE043D01016
IDFCBANK,57.6,58,56.75,57.15,57.25,57.45,9732728,558675071.95,26-OCT-2017,27454,INE092T01019
IGL,1577.9,1600,1552.4,1591.15,1598,1571.1,295516,468158285.2,26-OCT-2017,15508,INE203G01019
INDIACEM,191.9,196.8,190,195.95,195.95,189.95,8310798,1618031273.85,26-OCT-2017,43198,INE383A01012
INDIANB,326,355.85,310.25,319.3,319.25,327.2,3841076,1262843874,26-OCT-2017,39391,INE562A01011
INDIGO,1166.25,1183,1154.65,1168.7,1170,1173.85,389733,456131892.35,26-OCT-2017,20839,INE646L01027
INDUSINDBK,1608.95,1624,1572.4,1617.6,1618.95,1592.4,2084712,3349662240.9,26-OCT-2017,92877,INE095A01012
INFIBEAM,128.7,134.95,125.35,130.75,131.15,127.6,25483903,3302377436.95,26-OCT-2017,21853,INE483S01020
INFRATEL,451.5,465,436.45,455.4,458.9,452.15,2343242,1048594438.3,26-OCT-2017,51028,INE121J01017
INFY,942,951.8,940.1,947.35,948.55,935.3,16829629,15928597285.6,26-OCT-2017,144857,INE009A01021
IOC,419.05,440,418.55,436.5,433,417.25,11628274,5005352976,26-OCT-2017,81395,INE242A01010
IRB,228.15,241.4,220.85,237.95,238.5,226.75,8459232,1969635614.1,26-OCT-2017,64144,INE821I01014
ITC,270.8,270.8,267.15,268.4,268,269.25,9260157,2487679884.9,26-OCT-2017,60707,INE154A01025
IBULHSGFIN,1233.05,1272.1,1233.05,1264.3,1261.5,1248.25,894164,1124777094.8,27-OCT-2017,38685,INE148I01020
ICICIBANK,291.9,305.45,285.5,301.15,302.25,299.25,36889009,11010375155.4,27-OCT-2017,249200,INE090A01021
ICICIPRULI,387.65,397.6,387.65,396.5,397,387.55,954178,377023614.7,27-OCT-2017,20508,INE726G01019
IDBI,67.7,67.7,62,62.35,62.55,67.95,8473155,538790288.55,27-OCT-2017,25359,INE008A01015
IDEA,96.85,97.25,92.5,93,93.15,96.7,12164731,1148994481.15,27-OCT-2017,38092,INE669E01016
IDFC,65.7,67,62.9,63.2,63.55,66.3,12693186,821099688,27-OCT-2017,28289,INE043D01016
IDFCBANK,57.6,57.6,56.75,56.95,56.9,57.15,6022057,343829017.45,27-OCT-2017,21822,INE092T01019
IGL,1597.8,1609.5,1576.1,1585.75,1582,1591.15,244459,388942768.6,27-OCT-2017,12123,INE203G01019
INDIACEM,197.5,199.1,194.05,195.55,195.25,195.95,4017539,790221781,27-OCT-2017,25930,INE383A01012
INDIANB,322,322.65,305.2,306.45,306.05,319.3,1093654,338946706.05,27-OCT-2017,20842,INE562A01011
INDIGO,1169,1214.45,1169,1202.45,1199.95,1168.7,709772,851060541.6,27-OCT-2017,22312,INE646L01027
INDUSINDBK,1627.95,1646.9,1616.6,1627.35,1629,1617.6,1531589,2502916858.55,27-OCT-2017,48935,INE095A01012
INFIBEAM,131.95,133.1,127.3,128.2,128.7,130.75,3433463,446113338.55,27-OCT-2017,7599,INE483S01020
INFRATEL,453,454,415,418.55,419,455.4,4527007,1932353933.85,27-OCT-2017,64660,INE121J01017
INFY,955,957.7,944,946.35,947,947.35,4262478,4044495152.2,27-OCT-2017,108092,INE009A01021
IOC,442,442,410.4,414.95,413,436.5,14332256,6050757279.35,27-OCT-2017,128436,INE242A01010
IRB,239.45,242,234.4,235.9,235.8,237.95,2826971,676371819.2,27-OCT-2017,20413,INE821I01014
ITC,270.6,276,267.45,269.35,269.3,268.4,22968176,6257559996.5,27-OCT-2017,153012,INE154A01025
IBULHSGFIN,1266,1269.15,1241.5,1261.1,1261,1264.3,1313007,1646537872.2,30-OCT-2017,54484,INE148I01020
ICICIBANK,298.6,308.45,295.25,300.55,300.65,301.15,38047961,11518376457.55,30-OCT-2017,208052,INE090A01021
ICICIPRULI,398,408,398,404.7,405,396.5,1172734,474907847.5,30-OCT-2017,21737,INE726G01019
IDBI,61.5,66,61.3,65.3,65.35,62.35,8264210,535468265.75,30-OCT-2017,22626,INE008A01015
IDEA,93.7,95.5,93,94.75,94.8,93,10023250,945139158.95,30-OCT-2017,32011,INE669E01016
IDFC,63.95,64.6,60.1,61.8,61.6,63.2,13756095,858454356.5,30-OCT-2017,31069,INE043D01016
IDFCBANK,56.75,56.75,55.5,55.85,56,56.95,10369044,580729299.15,30-OCT-2017,26620,INE092T01019
IGL,1584.55,1624,1572.25,1613.9,1613,1585.75,500637,805139518.6,30-OCT-2017,19443,INE203G01019
INDIACEM,196.15,197.95,191.55,193.25,194,195.55,2365517,460340966.1,30-OCT-2017,15871,INE383A01012
INDIANB,306.05,326.95,304.45,324.35,324.75,306.45,2173434,694219464.25,30-OCT-2017,33108,INE562A01011
INDIGO,1200,1231.85,1198.85,1225.15,1229.7,1202.45,948373,1159865637.5,30-OCT-2017,38484,INE646L01027
INDUSINDBK,1635,1641.85,1618.1,1620.75,1623.1,1627.35,1549643,2517914225.05,30-OCT-2017,56878,INE095A01012
INFIBEAM,129.5,129.5,126.25,127,127,128.2,3984759,506907171.05,30-OCT-2017,7175,INE483S01020
INFRATEL,423.7,435,421.7,429.7,427.7,418.55,4402673,1884584144.3,30-OCT-2017,52505,INE121J01017
INFY,954.65,954.65,941.05,944.1,943.9,946.35,6484163,6140238516.45,30-OCT-2017,120848,INE009A01021
IOC,417,421.2,413.4,416.25,416.05,414.95,5202838,2166902858.5,30-OCT-2017,65492,INE242A01010
IRB,237.9,241.95,234,237.55,238.95,235.9,1402417,334921050.25,30-OCT-2017,18898,INE821I01014
ITC,269,270.6,263.45,265.15,265.2,269.35,17589111,4678173728.3,30-OCT-2017,108181,INE154A01025
IBULHSGFIN,1257.1,1268.9,1240,1244.05,1243.25,1261.1,1395740,1748881818.4,31-OCT-2017,39372,INE148I01020
ICICIBANK,300.25,303.25,298.3,300.1,300,300.55,19050731,5730431732,31-OCT-2017,102848,INE090A01021
ICICIPRULI,404.7,409.8,402.8,405.6,404.9,404.7,1212872,492221641.25,31-OCT-2017,16081,INE726G01019
IDBI,65.35,65.65,61.4,62.65,63,65.3,12212419,771558672.05,31-OCT-2017,32217,INE008A01015
IDEA,95.3,95.5,92.3,92.85,92.75,94.75,8622061,807053369.35,31-OCT-2017,28259,INE669E01016
IDFC,60.25,64.1,59.75,62.95,63,61.8,18608862,1164676237.7,31-OCT-2017,38166,INE043D01016
IDFCBANK,55.1,57.5,54.5,56.65,56.6,55.85,14876702,838206484.1,31-OCT-2017,36752,INE092T01019
IGL,1615.1,1615.15,1577,1585.15,1586.05,1613.9,407616,648064051.8,31-OCT-2017,28457,INE203G01019
INDIACEM,194,195.9,191.45,194.2,194.6,193.25,2240090,434483821.6,31-OCT-2017,13833,INE383A01012
INDIANB,326.25,326.3,312.15,314.8,313.15,324.35,1071896,339821854.2,31-OCT-2017,17744,INE562A01011
INDIGO,1237.7,1252,1211,1247.85,1248,1225.15,1489847,1842493906.05,31-OCT-2017,43902,INE646L01027
INDUSINDBK,1624,1642,1618.8,1627.15,1630,1620.75,1539175,2508930719,31-OCT-2017,72411,INE095A01012
INFIBEAM,128.4,128.45,126.5,127.1,127,127,3114332,395437372.9,31-OCT-2017,6666,INE483S01020
INFRATEL,428.5,448.35,419.2,442.15,441.95,429.7,5952903,2584890781.1,31-OCT-2017,68131,INE121J01017
INFY,925,930,920,921.85,922,944.1,4977494,4602897345.35,31-OCT-2017,68301,INE009A01021
